ID,Date,Government Agency,Contract Description,Fund,Contractor,Procurement Method,Currency Unit,Dollar Amount,Jamaican Equivalent,Comments,Additional Comments,Column 13
55281,2012-04-04T00:00:00Z,Fiscal Services Limited ,The procurement of Hardware Maintenance Service Agreement for Fiscal Services Limited's Servers. ,GOJ ,ILLUMINANT JAMAICA LTD ,ST ,USD,384432.96,33572530.40,,,5201
55291,2012-04-04T00:00:00Z,National Road Operating and Constructing Company (NROCC) ,Consultant for the provision of Technical Engineering Services for the implementation of the Sandy Bay to May Pen and Spanish Town to Ocho Rios Highway 2000 projects. ,GOJ ,STANLEY CONSULTANTS INC. ,OT ,USD,2517821.00,219881307.90,,,5201
55301,2012-04-04T00:00:00Z,University Hospital of the West Indies ,The supply and installation of a 16 Slice Computed Tomography (CT) Scanner. ,GOJ ,AREL LIMITED ,ST ,USD,646944.00,56497619.52,,,5201
55311,2012-04-04T00:00:00Z,Fiscal Services Limited ,Direct Contracting for the procurement of Forensic Data Mining Solutions. ,GOJ ,SYMSURE/CASE WARE RCM INC. (SYMSURE) ,DC ,USD,232150.00,20273659.50,,,5201
55321,2012-04-04T00:00:00Z,Ministry of Agriculture and Fisheries ,"Direct Contracting for the supply of 3,000 litres of Dannitol S Chemicals to assist with the Integrated Berry Borer Programme for the Coffee Industry. ",GOJ ,AGRICULTURAL CHEMICALS PLANT ,DC,JMD,6342000.00,6342000.00,NODC,,4561
55331,2012-04-04T00:00:00Z,Ministry of Agriculture and Fisheries ,"Direct Contracting for the supply of 20,000 small plastic bottles to assist with the Integrated Berry Borer Programme for the Coffee Industry. ",GOJ ,"KONTEIN, SIGMA SA ",DC,USD,2464.20,215198.59,NODC,,5201
55341,2012-04-04T00:00:00Z,Ministry of National Security ,Direct Contracting for the procurement of sensitive items. ,GOJ ,,DC ,JMD,32016000.00,32016000.00,SI,,4561
55351,2012-04-04T00:00:00Z,Jamaica Social Investment Fund ,Follow-on-Contract for the improvement and upgrade of the Thornton/Golden Valley Water Supply in the parish of St. Thomas. ,GOJ ,H.D.B. CONSTRUCTION LIMITED ,DC,JMD,9355000.00,9355000.00,NORC,,4561
55021,2012-03-28T00:00:00Z,"University of Technology, Jamaica ","Direct Contracting for the upgrading of the Private Branch Exchange System (PBX) at the University of Technology, Jamaica (UTECH). ",GOJ ,LIME ,DC ,JMD,25000561.64,25000561.64,,,4561
55031,2012-03-28T00:00:00Z,Jamaica Social Investment Fund ,"The expansion and upgrading of the Homestead Place in the parish of St. Andrew. The works involves the construction of a skills training centre, renovation of the existing building and the building of a perimeter fence. ",CDB/BNTF ,CHIN'S CONSTRUCTION LTD. ,ST ,JMD,43257321.40,43257321.40,,,4561
55041,2012-03-28T00:00:00Z,Jamaica Social Investment Fund ,The rehabilitation of the Edward Seaga Development Centre. (The West Kingston Integrated Community Project) ,CDB/BNTF ,Y.P. SEATON & ASSOCIATES COMPANY LTD ,ST ,JMD,51336963.50,51336963.50,,,4561
55051,2012-03-28T00:00:00Z,Jamaica Social Investment Fund ,The demolition of the existing sanitation block and the construction of fifty-one (51) new sanitation blocks. ( The West Kingston Integrated Community Project) ,CDB/BNTF ,ALCAR CONSTRUCTION & HAULAGE CO. LTD. ,ST ,JMD,70160768.00,70160768.00,,,4561
55061,2012-03-28T00:00:00Z,Jamaica Social Investment Fund ,"Infrastructure Works at Africa in the parish of St. Catherine. The works include the upgrading and reinstatement of infrastructure services (water supply, fire hydrants, storm water drainage and road works) - Phase 2. ",IADB/GOJ ,CONSTRUCTION SOLUTIONS LTD. ,ST ,JMD,74903071.00,74903071.00,,,4561
55071,2012-03-28T00:00:00Z,Jamaica Social Investment Fund ,"The rehabilitation of the Hayfield Feeder Road in the parish of St. Thomas. The works involve the rehabilitation of 2km of roadway using double surface dressing and asphalt, rehabilitation of the drainage system to include v-drains and culverts. ",CDB/CIP/GOJ ,CONTRAXX ENTERPRISE LIMITED ,ST ,JMD,27461135.00,27461135.00,,,4561
55081,2012-03-28T00:00:00Z,Petrojam Limited ,"The extension of contract for the provision of Security Guard Services for a period of six (6) months commencing March 28, 2012. ",PCJ ,ALLIED PROTECTION LIMITED ,DC,JMD,48534691.44,48534691.44,NORC,,4561
55091,2012-03-28T00:00:00Z,Jamaica Social Investment Fund ,Follow-on contract for the construction of a Multi-purpose Court at the Ballards Valley Primary School in the parish of St. Elizabeth. ,GOJ ,NAKASH CONSTRUCTION & EQUIPMENT LTD. ,DC ,JMD,4507011.00,4507011.00,,,4561
55101,2012-03-28T00:00:00Z,National Works Agency ,"Emergency Procurement for repairs to roads in Top Alston and Limit, Spaulding in the parish of Clarendon. The works involve the construction of gabbion walls, earth-works and road rehabilitation. ",GOJ ,S.GREEN & ASSOCIATES LIMITED ,DC,JMD,17110904.30,17110904.30,EC,,4561
55111,2012-03-28T00:00:00Z,Petrojam Limited ,"Extension of contract for the provision of Vessel Management Services for a period of six (6) months - March 1, 2012 to August 31, 2012. ",PCJ ,SEAPORT EQUIPMENT LIMITED ,DC ,USD,396202.00,34568624.50,,,5201
55121,2012-03-28T00:00:00Z,Petrojam Limited ,Direct Contracting for the supply of one (1) Mixer for Petrojam Refinery Asphalt Storage Tank (200). ,PCJ ,CHAMPION EQUIPMENT AND SUPPLIES LIMITED ,DC,USD,70686.32,6167381.42,NODC,,5201
55131,2012-03-28T00:00:00Z,Ministry of National Security ,Direct Contracting for the procurement of Motor Vehicles for the Jamaica Constabulary Force (JCF). ,GOJ ,STEWART'S AUTO SALES LIMITED ,DC ,JMD,31812345.56,31812345.56,,,4561
55141,2012-03-28T00:00:00Z,Ministry of Finance and Planning ,The provision of an Electronic Data Capture Debit Card System for the administering of the Government of Jamaica (GOJ) Fuel Supply System. ,GOJ ,MANUFACTURER?S CREDIT AND INFORMATION SERVICES LIMITED ,ST ,JMD,22470000.00,22470000.00,,,4561
55151,2012-03-28T00:00:00Z,Bureau of Standards ,The provision of Security Services for a period of two (2) years. ,BOS ,MARKSMAN LIMITED ,ST ,JMD,22158000.00,22158000.00,,,4561
55161,2012-03-28T00:00:00Z,Housing Agency of Jamaica Ltd ,The provision of Insurance Placement Services for the year 2012 -2013. ,GOJ ,MARATHON INSURANCE BROKERS LIMITED ,ST ,JMD,75428941.00,75428941.00,,,4561
55171,2012-03-28T00:00:00Z,Petrojam Limited ,Direct Contracting for the provision of a Cloud Based (Hosted) Telephone System. ,PCJ ,DIGICEL JAMAICA LIMITED ,DC ,USD,174636.00,15236991.00,,,5201
55181,2012-03-28T00:00:00Z,Ministry of National Security ,"The proposed rehabilitation of Gomm's Square, Newcastle Hill Station in the parish of St. Andrew. ",GOJ ,SURREY PAVING & AGGREGATE CO. LTD ,LT ,JMD,10967937.75,10967937.75,,,4561
55191,2012-03-28T00:00:00Z,Ministry of National Security ,Direct Contracting for the supplying of Plycem and Fasteners for the renovation of the Jamaica Defence Force (JDF) Newcastle Hill Station Building and Barrack Room Renovation. ,GOJ ,CESCO LIMITED HARDWARE ,DC ,JMD,10038999.81,10038999.81,,,4561
55201,2012-03-28T00:00:00Z,"Ministry of Transport, Works and Housing ",Consulting Services for the conducting of a Forensic Audit of the Jamaica Development Infrastructure Programme (JDIP) and the Palisadoes Shoreline and Rehabilitation Works Project. ,GOJ ,KROOL CONSULTING ,LT ,JMD,15861700.00,15861700.00,,,4561
55211,2012-03-28T00:00:00Z,Human Employment and Resource Training/HEART Trust NTA ,Further extension of contract for the provision Pest Control Services for Heart Trust locations. ,HT/NTA ,RENTOKIL INITIAL JAMAICA LIMITED ,DC,JMD,553033.94,553033.94,NORC,,4561
55221,2012-03-28T00:00:00Z,Human Employment and Resource Training/HEART Trust NTA ,Further extension of contract for the provision of Garbage Disposal Services for fourteen (14) Heart Trust locations. ,HT/NTA ,GARBAGE DISPOSAL & SANITATION SYSTEMS LIMITED ,DC,JMD,394578.72,394578.72,NORC,,4561
55241,2012-03-28T00:00:00Z,Urban Development Corporation (UDC) ,The provision of General Insurance Coverage for a period of three (3) years 2012/2013 - 2014/2015. ,UDC ,MARATHON INSURANCE BROKERS LIMITED ,ST ,JMD,91863348.00,91863348.00,LE,,4561
54831,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,BENT'S FUNERAL HOME - SANTA CRUZ ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$250.00, $6,000.00 and $45.00 respectively.",4561
54841,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,BENT'S FUNERAL HOME - SOUTHFIELD ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$250.00, $6,000.00 and $45.00 respectively.",4561
54851,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,DOYLEY'S FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$350.00, $2,500.00 and $45.00 respectively.",4561
54861,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,EMPATHY FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$500.00, $5,000.00 and $45.00 respectively.",4561
54871,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,HOUSE OF TRANQUILITY FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$1,500.00, $4,000.00 and $1,200.00 respectively.",4561
54881,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,H.C. JOHNSON FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$500.00, $5,000.00 and $80.00 respectively.",4561
54891,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,LYN'S FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$500.00, $350.00 and $50.00 respectively.",4561
54901,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,MORGAN'S/GATEWAY FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$500.00, $4,000.00 and $50.00 respectively.",4561
54911,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years.. ,GOJ ,PATMORE'S FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$600.00, $1,000.00 and $100.00 respectively",4561
54921,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,ROBERT'S FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$1,000.00, $5,500.00 and $45.00 respectively.",4561
54931,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,SPANISH TOWN FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$800.00, $5,000.00 and $50.00 respectively.",4561
54941,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,SUNSET FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$450.00, $5,000.00 and $70.00 respectively.",4561
54951,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,ST. MICHAEL'S FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$600.00, $3,000.00 and $92.00 respectively.",4561
54961,2012-03-21T00:00:00Z,Ministry of National Security ,The Procurement of Funeral Home/Morgue Services for the Jamaica Constabulary Force for a period of three (3) years. ,GOJ ,WITTER & SONS FUNERAL HOME ,ST ,JMD,0.00,0.00,,"The storage, post mortem and transportation rates for bodies are J$850.00, $5,000.00 and $50.00 respectively.",4561
54971,2012-03-21T00:00:00Z,Ministry of Justice ,The supply and installation of furniture for the Court Management Services Offices. ,GOJ ,STATIONERY & OFFICE SUPPLIES LIMITED ,ST ,JMD,11153559.00,11153559.00,,,4561
54981,2012-03-21T00:00:00Z,Office of Utilities Regulation (OUR) ,Consultancy Services for the conducting of an Audit of the Jamaica Public Service Company Limited's Quality of Service (Q-Factor). ,GOJ ,KEMA INC. ,OT ,USD,164838.00,14382115.50,,,5201
54991,2012-03-21T00:00:00Z,Ministry of National Security ,Direct Contracting for the provision of maintenance services for the Jamaica Constabulary Force Integrated Ballistics Information System (IBIS). ,GOJ ,FORENSIC TECHNOLOGY WAI INC. ,DC ,USD,130960.00,11426260.00,,,5201
55001,2012-03-21T00:00:00Z,Airports Authority of Jamaica ,"The provision of Insurance Placement Services for a period of three (3) years, 2012/2013 - 2014/2015. ",GOJ ,MARATHON INSURANCE BROKERS LIMITED ,ST ,USD,1221119.00,106542632.80,,,5201
55011,2012-03-21T00:00:00Z,Ministry of Labour and Social Security ,Direct Contracting for the provision of Social Housing Solutions to Households under the Programme of Advancement Through Health and Education (PATH). ,GOJ ,FOOD FOR THE POOR (FFTP) ,DC,JMD,40000000.00,40000000.00,NODC,,4561
55231,2012-03-21T00:00:00Z,National Housing Trust ,The provision of General Insurance Coverage for a period of three (3) years 2012/2013 - 2014/2015. ,NHT ,CGM GALLAGHER INSURANCE BROKERS JAMAICA LIMITED ,ST ,JMD,747771888.00,747771888.00,LE,,4561
54821,2012-03-15T00:00:00Z,Ministry of National Security ,"The extension of contract for the provision of Insurance Coverage for a period of one (1) month. March 31, 2102 to April 30, 2012. ",PCJ ,CGM GALLAGHER INSURANCE BROKERS JAMAICA LIMITED ,DC ,JMD,37273335.00,37273335.00,,,4561
54711,2012-03-14T00:00:00Z,Ministry of National Security ,Direct Contracting for the upgrading of the Traffic Management System. ,GOJ ,FISCAL SERVICES LIMITED ,GG,USD,401895.00,35065338.75,,,5201
54721,2012-03-14T00:00:00Z,Urban Development Corporation (UDC) ,"The provision of Wireless Networks at the Montego Bay Conference Centre, Rose Hall, Montego Bay in the parish of St. James. ",UDC ,COLUMBUS COMMUNICATIONS LIMITED ,ST ,JMD,12714697.05,12714697.05,,,4561
54731,2012-03-14T00:00:00Z,Ministry of Justice ,Direct Contracting for the provision of Security Systems for the expanded Supreme Court and the creation of Justice Square at 52-54 King Street. ,GOJ ,TECHNOLOGY PLUS ,DC ,JMD,7261541.00,7261541.00,,,4561
54741,2012-03-14T00:00:00Z,"University of Technology, Jamaica ","The proposed expansion and renovation of the Garvey Hall, Student Dormitory at the University of Technology Papine Campus. The works include the alteration and expansion to the existing two (2) Storey Dormitory and the addition of sixteen (16) rooms with washroom facilities, manager's apartment and ground floor alteration to provide an expanded lobby/seating area.",GOJ ,SHARECON CONSTRUCTION ,ST ,JMD,78362560.00,78362560.00,,,4561
54751,2012-03-14T00:00:00Z,"Ministry of Transport, Works and Housing ","The renovation/refurbishing of the St. Ann's Bay Regional Office, Bravo Street, St. Ann's Bay in the parish of St. Ann. The works includes the demolition and construction of new roof, upgrading of services, replacing old damaged windows and doors, repainting of walls and tiling of building.",GOJ ,LEWIN'S HARDWARE LIMITED ,ST ,JMD,11330660.00,11330660.00,,,4561
54761,2012-03-14T00:00:00Z,Petrojam Limited ,Direct Contracting for the renewal of a Service Support Agreement (SSA) for Petrojam Limited's Distributed Control System (DCS). ,PCJ ,ASEA BROWN BOVERI (ABB) ,DC ,USD,68737.00,5997303.25,,,5201
54771,2012-03-14T00:00:00Z,National Housing Trust ,Emergency Procurement to undertake corrective design deficiencies to the Twickenham Park Sewage Treatment Plant. , ,ASHTROM BUILDING SYSTEMS LTD. ,DC ,JMD,3000000.00,3000000.00,EC,,4561
54781,2012-03-14T00:00:00Z,Office of the Cabinet ,Direct Contracting to conduct Strategic Planning and Implementation of the Strategic Planning Operational Tools and Templates for the transformation of the Jamaica Customs Department into an Executive Agency. ,GOJ ,MANAGEMENT INSTITUTE FOR NATIONAL DEVELOPMENT (MIND) ,GG,JMD,10878159.42,10878159.42,NODC,,4561
54791,2012-03-14T00:00:00Z,University Hospital of the West Indies ,Emergency Procurement for the supply of X-Ray Tubes for the University Hospital of the West Indies CT Scanner. ,GOJ ,INTERNATIONAL MED-X ,DC,USD,154000.00,13436500.00,EC,,5201
